,date,title,token,industry,ind_index,산업,vector
103,2020-12-21 19:47:00,[스타트업-ing] 푸마시 “농업과 IT 기술의 만남은 블루오션”,"['스타트업', '푸마', '시', '농업', '기술', '만남', '블루', '오션']",[0.51525011 0.58518003 0.55912169],3,None,"[-0.11006478  0.56339208 -2.04732358  1.55242086  0.38939946  0.07214371
 -0.26695852  0.50158741  1.79171468  0.5273202  -1.82128276 -2.51004848
 -1.52433124  0.04111534  0.72872159 -0.37894456 -0.88167949 -1.60601071
  0.94238408 -0.55703037  0.87261963  1.42506953  3.17018243  1.15594058
  0.20514979  0.12272334  1.72077882 -1.5748165   1.23577445  1.10590675
  0.91687195  1.99649798 -0.99839175 -2.9352507   1.40902182  0.74728837
  1.01934121 -1.41170931  0.64292615  0.63617024 -0.23904331  1.12050756
  1.04098825 -0.15879974 -0.10704513 -1.00819438  0.65655027  0.5713839
 -0.50912    -0.36013936 -1.24417424  0.85724984 -2.02663249 -0.32755221
 -2.68611483  3.21978806 -0.48079755 -0.87871627 -0.26411581  1.71564136
 -1.86800292  1.72584736 -1.03236123 -2.29105093  1.0423917   1.17684565
 -0.17534445 -0.92763085 -0.01932666  1.01796242  2.6913579   0.73758933
  1.01206327 -0.1731007   0.62620655  0.33554406 -0.20577017  3.37092772
 -1.16534572  1.3446911  -1.41477834  1.34797383 -1.80661592  3.59544473
 -0.26903515 -1.43478022  0.22230111 -2.3453629   1.31542361 -2.19456153
 -0.3722062  -0.74139724 -1.29406404  1.62409133 -0.60557122  0.10851792
  0.37306806 -0.38777786  2.49053452  2.75745499]"
104,2020-12-21 19:33:00,"[스타트업-ing] 진짜녀석들 ""영어학습, 한 장만 외우고 나머지는 AI에 맡겨라""","['스타트업', '진짜', '녀석', '영어', '학습', '장만', '나머지']",[0.48355476 0.44138271 0.63451442],2,통신,"[ 0.14897658 -0.40990596 -1.6132868  -0.34586705  0.49150416 -0.45181654
 -0.02119697  0.73304589  1.49929511  1.38419636 -0.26316781 -1.54862235
 -2.05220656 -0.95197239 -0.26629914  0.49641065 -1.82724821 -1.56901782
 -0.45832212  0.22989669  0.71488033  1.57644002  2.37358035  1.33587952
  1.50247347 -0.83241977  1.79644278 -1.95097409  0.43855909  0.70197084
  0.42205676  0.16162246 -0.21972061 -1.70810775  0.78792576  0.56890788
  1.3694354  -0.48489766  0.17818005  1.03791503 -0.1077124  -0.69985
  0.69532605 -0.24994841 -0.14948221 -0.79432684  0.95244313 -0.51674095
 -0.12446674 -0.5050102   0.53758259  0.81635102 -1.69210156  0.45977782
 -2.26205926  2.3422545  -0.43313202 -0.79804824  0.54556745  2.08226381
 -1.15640138  0.60972715 -0.02365429 -1.81394205  0.92285558  0.7406892
  0.21607886 -0.90546938 -0.23820935  0.9744683   1.06881068 -0.53175214
  0.85751278 -1.26764096 -1.04293889  0.21864891  0.21885525  0.93528864
 -1.43439179  0.30972697 -1.30115749  1.81243853 -1.66527262  2.10512442
 -0.14088589 -0.57821462  0.47177718 -1.56550466  0.33345086 -1.88611991
 -0.30820364 -1.19386598 -0.95421871  0.34043747 -0.95167014  0.43526889
 -0.83551818 -0.9565891   1.66817848  2.16968985]"
105,2020-12-21 18:49:00,400년 만에 우주쇼…오늘 밤하늘 목성·토성 ‘대근접’,"['우주', '쇼', '오늘', '밤하늘', '목성', '토성', '근접']",[0.52752313 0.45922743 0.52315136],3,None,"[-0.90849549  0.02153706 -0.74108565  2.40154675  0.44704879 -0.84873874
  1.41026941  1.58341314  1.98682918  1.36727811 -0.20924659 -1.08996234
 -1.45918887  0.3045725   0.01203172  1.12127959 -1.72054115 -1.95298538
  0.1543482   0.76723613  1.08658943 -0.14441208  1.8983926   0.70492498
  1.63456935 -1.24017852  2.01473966 -2.8666371   0.23285335  0.41150498
 -0.57495594 -1.5015902  -1.30247836 -1.26286308  2.04759102 -0.06832557
  1.20144713 -0.84833489 -0.05309303  0.34210187 -0.83370368 -0.14949395
  1.0624513  -0.33769205 -0.20419086 -2.35587511 -0.05318022  0.01342622
 -0.91036081  0.19570169  0.16012301 -0.70352023 -0.92913733  1.18969806
 -1.17962836  2.91837804 -1.0320778  -1.66746497 -0.63363038  1.59304905
 -2.09226725 -0.66271139 -0.96319759 -1.34751532  1.22277469  0.14810777
 -0.79471463 -1.48600671  0.2982573  -0.27114226  1.68377671  0.70999417
  0.33955648 -0.72011882  1.51969876  0.04979947 -1.23564307  1.35281979
 -1.01033158  1.17835473 -0.24260067  0.72480287 -2.3348781   1.28553643
 -0.00294317  0.09800012  2.03688779 -0.31249974  0.67229093 -1.97505169
  1.71987695 -1.49715807 -0.74993174  1.2187193  -0.9061313   0.43701704
 -2.20284358 -0.91028295  0.20001221  0.85404316]"
106,2020-12-21 17:26:00,"GC녹십자셀, 이뮨셀엘씨주 췌장암 임상 3상 시험계획 승인","['녹십자', '셀', '뮨셀', '씨주', '췌장암', '임', '상', '시험', '계획', '승인']",[0.53022689 0.76690695 0.39693863],1,바이오,"[-1.55248594e+00 -9.89237692e-01 -3.92264232e+00  2.70717527e+00
  4.50935978e-01  7.40565035e-01 -8.72988816e-01  2.01645457e+00
  1.39779280e+00  3.69744167e-01 -5.19717616e+00 -4.22945786e+00
 -4.41755234e+00 -2.00651791e+00  3.47272059e+00 -7.66528458e-01
 -7.76051208e-01 -5.90156636e+00  3.09133820e+00 -2.26252601e-02
  9.22461778e-01  3.30484850e-01  1.40122239e+00 -8.86730288e-01
  2.26313504e+00  1.14041571e+00  2.25995196e+00 -2.14097961e+00
 -9.73633322e-01  1.04685192e+00 -1.72385821e+00  5.31047630e-01
 -3.32516962e+00 -9.13758874e-01  3.70104207e-01  1.02992370e+00
  2.96478101e+00 -4.92215931e+00  2.29704831e-01  3.22923103e+00
 -4.43432647e+00  9.04309301e-02  3.67672307e-01  1.89225318e+00
  1.61049771e+00 -3.40989025e+00  3.50293711e+00  1.77365438e+00
 -2.30936976e+00 -5.61235566e-01 -1.05428356e+00 -1.33179423e+00
 -4.46906640e-01 -2.53143273e-02  6.69141778e-01  4.29870370e+00
  1.76182562e-01 -1.52316126e+00 -4.76920392e-01  3.60900679e+00
  5.17918512e-01 -6.51059957e-01 -4.25944365e-01 -3.02122695e-01
  8.65626469e-01  2.12145644e+00 -5.09313366e-03 -1.16465687e+00
 -2.24990156e+00  5.60540985e-01  4.40292451e+00 -1.22823609e+00
  2.34527306e+00 -8.51171893e-01  1.07904382e+00 -2.91826135e+00
 -1.26424671e+00  2.11166422e+00 -7.70745203e-01  1.17659613e-01
  2.40521872e+00  1.35664238e+00 -6.75403059e-01  1.14695790e+00
  2.66682685e+00  6.70268293e-02  4.03071772e+00 -4.27624558e+00
 -9.07182599e-01  2.42476350e+00  1.10859646e-01 -2.29948005e+00
  1.20167625e+00 -6.37025133e-01  1.96419912e+00  2.08497017e+00
 -3.88893797e+00  1.13673140e+00  2.78498374e+00  2.77221238e+00]"
107,2020-12-21 17:25:00,"하연네트웍스, 업소용음식물처리기 단체표준인증 획득…발효식 첫 사례","['하연', '네트웍', '스', '업', '소용', '음식물', '처리기', '단체', '표준', '인증', '획득', '발효', '첫', '사례']",[0.48060124 0.51596485 0.52976744],3,None,"[-1.15554742 -0.88812264 -3.41435934  3.69145916  1.29059601  0.96313177
  1.5672255   2.44960092  1.48311409 -0.12349984 -5.99362308 -3.65347881
 -2.69989864 -4.59620268 -0.05325326  0.19568977 -1.81869533 -3.85885407
  2.825415    0.54160799  1.15001301  2.88052515  5.21643636  2.54740561
  2.46513155  0.10069402  0.55213957 -3.03433174  0.90867028  3.86079895
  1.66543555  1.64753816 -3.15728611 -4.98961484  1.01112493  2.73685423
  1.79749682 -1.59445302 -1.40481536  6.06679855  0.3772455   0.55068519
  1.5039447  -0.1290358   0.47706794 -1.59679214  4.77089229  2.2670255
 -2.37596342 -1.68531923 -0.14714576 -0.63584737 -4.29284392  0.78172235
  1.24563404  3.5498657  -2.8734577  -2.94549885 -0.71289853  0.90310341
 -1.15514258 -0.21799     3.21297576 -4.42733369  1.99901264  1.42510504
  0.6611139  -3.61360628 -2.13403683 -0.12418946  2.73509894 -1.89395466
  0.24435595  1.2866299   0.91776272 -0.13945066 -2.93521917  3.9602154
 -0.58820344  2.40381417  0.3040451   4.29103707 -2.0279902   2.72825877
  1.30389697  0.93899755 -0.90655046 -2.73980467 -0.36713323  0.87437297
  1.04148065 -2.77470529 -2.21818671  2.8718849   0.49847806  2.23674867
 -4.05799704  0.1742563   3.64971238  1.49528093]"
108,2020-12-21 17:15:00,"“트위터, 주 이용자의 59%가 일 10회 이상 방문…Z세대 놀이터”","['트위터', '주', '이용자', '일', '이상', '방문', '세대', '놀이터']",[0.50795151 0.40563179 0.61685852],2,통신,"[-0.82427675 -2.34359271 -1.04832499  0.48382918  1.25553462 -0.98834772
  0.37804363 -0.31691713  2.13563718  0.93545108 -0.36435229 -0.3046288
 -1.5391567  -1.43622109  2.17812551  0.23813456 -2.41214665 -2.46458465
 -1.27143275 -1.45509679  1.78933671  1.36730088  1.91699175  1.60881932
  2.35166417 -2.27241894  2.28044099 -2.23114917 -0.52761335  1.28395146
 -0.49072531  0.50810721 -0.70811134 -0.30731707  1.16909416  0.76996037
  2.02949588 -1.80640514  0.98687311  0.91787988  0.7958556  -0.76552788
  1.9101373   0.0590035  -1.49524521  0.17450443  1.8470561   0.00578471
 -1.58281083  0.57452373  0.52194824 -0.91627362 -3.30034994  1.5129839
 -1.60586074  1.60378758 -2.8459392  -0.37684173 -0.05557674  3.41583395
 -0.61003737  0.66758585 -0.42688899 -0.34363327  2.72726288  0.74791621
  0.27513022 -1.24301573  0.92416227 -2.06661523  2.43623299  0.54425814
  1.71800308 -2.63502013  0.56464722 -1.38788788 -1.47761452  0.94150946
 -1.71654998  1.52564245 -0.4548132   2.41058946 -2.47569035  2.4869777
  0.41220773 -1.00178221  1.09319886 -1.04205535 -0.55387845 -0.88836771
  0.77929876 -1.33880198 -2.34706046 -1.00768006 -0.87176396 -0.40689445
 -1.19099632  1.96577174  1.25625487  1.51791654]"
109,2020-12-21 16:19:00,14살 생일 맞은 ‘던페’ 코로나 시국에 어떻게 변했나?,"['살', '생일', '던페', '코로나', '시국']",[0.43310687 0.43690711 0.47443636],3,None,"[-0.26874849 -0.51908627 -0.22158526  0.79779801  0.55410887  0.56966984
  0.25023367  0.41809393  0.57421497  0.68519225 -0.47322618  0.82640356
 -0.37484758 -0.48265368  0.53883245  0.28644941 -1.55301128 -1.70731474
 -0.77452621  0.39416772  0.06957279  0.93552158  1.05827159  1.18235973
  1.13957237 -0.25961009  1.8775273  -1.33523425 -0.14430571  0.90792053
  0.04262297  0.69044822 -0.14639226 -0.04797827  0.78175297  0.65108299
  0.89272775 -1.1973006   0.12342748  0.21156076 -0.33120502  0.28197508
  1.24717961 -0.00443581  0.16362735 -0.64801705 -0.29773829  0.69515895
 -0.79185508 -0.19726369  0.10180011 -0.24016253 -0.22695311  0.36124568
 -0.49650831  0.64486724 -0.59298571 -1.19300444  0.24371589  1.28599672
 -0.03653023  0.12782676  0.38650924 -1.14341733  1.66310215 -0.29327426
  0.55794856  0.10238746  1.09249172 -0.1353461   0.93786855  0.62055921
 -0.15082887 -1.75189412  0.07727698 -0.0230081  -0.83029203  0.64964906
 -0.24218749  0.61562209 -0.19258711  0.55595374 -0.73635288  1.50050813
  0.89034383 -0.13036592  0.57572255 -0.17160851 -0.19712525 -0.42484532
  0.42516832 -1.41736062  0.57252945  0.40456424 -0.43340778 -0.12384205
 -1.33561674  0.66356196  0.83763608  0.83315896]"
110,2020-12-21 15:53:00,“업데이트 후 불편” 불평에 늦은 밤 개발자 집으로…‘소통’ 나선 게임업계,"['업데이트', '후', '불편', '불평', '밤', '개발자', '집', '소통', '나선', '게임', '업계']",[0.49543671 0.35447982 0.60294614],2,통신,"[-0.50151622 -1.00215975 -4.48413029  1.31267433 -0.89149912 -0.75860443
  1.60372256  3.24963829  3.24651165  1.15844762 -0.46309741 -1.48998373
 -2.86346112  1.01322597 -0.17709449  0.756912   -1.55132587 -2.81545574
 -0.78370716  0.23593361  0.8504476   1.96802363  3.65662437  0.77267902
  3.01818065 -2.19749093  2.09737929 -3.09418417  0.29940814 -0.39679548
 -0.5858977   0.03471575 -2.23051726 -2.97133308  1.90216226  1.652346
  1.4864957  -1.8626466   1.41614116  0.95240132  1.33152977  0.35414394
  0.04925879  0.94742969 -1.17014041 -0.2361248   2.36602127 -1.10529279
 -2.17703531  1.25145591  0.77220148 -0.227359   -3.75611405  2.40380692
 -2.13107701  2.31655341 -0.72758658 -1.03801663 -0.15974601  3.40333527
 -2.02718087  0.38555945  1.73623062 -4.62844473  3.30340753  1.11564899
  2.15586458 -1.09324436  0.53422287 -0.33447075  3.33333812  0.68506982
  0.30997016 -3.56650377 -0.59524588  1.66170908 -1.39010657  1.71715454
 -1.07226323  0.37340584 -0.39750179  2.08583705 -1.4725635   1.43598146
  0.10771937 -0.35572931  1.44953603 -0.99019993  0.42335888 -1.34923604
  2.88549426 -0.58120028 -1.81691807  1.92652571 -2.38341658  0.0661103
 -5.81556674 -0.67132334  1.93373839  2.54150777]"
111,2020-12-21 15:44:00,"[스타트업-ing] 시큐어넷 “골치 아픈 제품인증, 맡겨주세요”","['스타트업', '큐어', '넷', '골치', '제품', '인증']",[0.49520361 0.55334719 0.5261138 ],3,None,"[ 0.69204528 -0.43957612 -1.52742955  1.06347662  0.56521189  0.78872758
 -0.42078236  1.23517698  1.28701009 -0.29140416 -3.07263416 -2.06502388
 -2.01409312 -1.81550589 -0.10820309  0.09344421 -1.77887011 -2.4013534
  1.16395138 -0.69615826  0.88597246  1.98331292  3.08677486  1.44898771
  0.96262132  0.32002722 -0.08102802 -1.12806179  0.15190626  1.07930708
  0.24628196  0.91217407 -0.98048074 -2.18849467  0.18597293  1.24463552
  1.53477706 -0.58922921 -0.85057395  2.4357374   0.01307689 -0.26473931
  0.35312406  0.02043943  0.33255462 -0.85952478  1.22206727  1.89037994
 -0.01740701  0.04656504 -0.87512339  0.80776869 -1.17810082  0.46349803
 -1.66126547  2.56262616 -0.06157088 -0.69310695 -0.51459047  1.42210277
 -0.77958214  1.42603494 -0.63790317 -2.20525122  0.17083496  1.34474385
 -0.7188292  -1.93030452 -0.81634111  0.12867595  1.01686589 -0.97866946
  0.88938539  1.26352418  0.34385614 -0.61972123 -0.98587366  2.68888721
 -0.38286173  0.67018195  0.27097537  1.97236573 -0.72002213  2.62288107
 -0.33063796  0.05454757 -0.63016821 -1.41582925  0.12837529 -1.20269831
 -0.07481594 -1.85593004 -1.55900321  1.22057591 -0.49286983 -0.29124013
 -1.32887028  0.35198191  1.77873966  2.26416534]"
112,2020-12-21 14:48:00,2021년도 주목할 천문현상…5월 개기월식·11월 부분월식,"['주목', '천문', '현상', '개기월식', '부분월식']",[0.4926621  0.34020753 0.33175194],3,None,"[-0.13525783  0.22635645 -0.53482811  0.28123186  0.39621492  0.07938917
 -0.18309298  0.03580706  0.8413806   0.28807327 -0.23130153 -0.0439331
 -0.62966064 -0.28583933 -0.43464448  0.66900954 -0.71799783 -0.24396298
 -0.34945013  0.36322518 -0.00991288  0.13424106  0.5083602   0.94815344
  0.38588567 -0.87666589  0.70303679 -0.65873343 -0.27370299 -0.06214419
 -0.13971569  0.15816788 -0.21030074 -0.35519826  0.69307923  0.29675881
  0.65082675 -1.70495248  0.04991226  0.33834655 -0.49872708 -0.16222458
  1.31644374  0.6695199  -0.27134752 -0.2573913  -0.03961127  0.46801648
 -0.06654286  0.65699677  0.05182952  0.52642975 -0.88757819  0.42403793
  0.14014597  1.05152404 -0.09510661  0.05506285 -0.27652478 -0.0416438
 -0.27432772  0.34225666 -0.10343453 -0.37825366  0.5779314   0.54625934
 -0.17960273  0.1832272   0.14921207  0.30362666  0.35490655  0.27021314
  0.51284361 -0.65178317 -0.22466487 -0.1458897   0.02265567 -0.45803144
  0.33991616  0.75629941  0.41792004 -0.01531786 -0.06261491  0.08965681
  0.23216697 -0.05388509  0.5367346   0.0485899   0.24018028 -0.18368648
  0.33556802  0.26093813 -0.15254357  0.29374166 -0.2109521   0.28662616
 -0.35854343  0.2869022  -0.30150724  0.32925282]"
113,2020-12-21 14:43:00,“복잡한 공인인증서 잘가”…내년부터 카톡으로 연말정산 한다,"['공인', '인증서', '내년', '카톡', '연말정산']",[0.37493327 0.28549426 0.60912937],2,통신,"[-0.97543904 -1.2537212  -2.01435032 -0.62154014  0.1780851   0.08837098
 -0.03112972  3.18597043  0.55724044  0.26558251 -0.22656973  0.19241207
 -3.50428545 -1.54914612  0.85965704  0.80990451 -1.02094959 -0.60792494
 -0.12782086  0.55112699 -0.16715406  0.89120113  0.72947586  2.05754477
  0.25410977 -2.49767234  0.89618506 -1.57140626  0.48226885 -0.28620887
  1.01341622 -0.25289678 -0.33378335 -0.55912153 -0.47739637  0.70154884
  1.88192134  0.35365981 -0.81400362  0.29791581 -0.31899329 -0.24311563
 -0.07772691  0.55625838  0.26732765 -0.81324961  1.1712011   1.19219511
 -1.43875368 -0.12274805  1.50230634 -0.11905119 -1.59068081  1.56087142
 -1.57081042  1.40033751 -3.04843685 -0.49055356 -0.63265993  0.56491613
 -1.01511971  0.37672121  0.42917629 -0.93748463  2.10653502  0.21858814
 -0.1800408  -1.65303859 -0.25981366  0.42470277  0.7919324  -0.55254757
  0.91432085 -2.27412492  0.59913512 -0.40214747 -1.9548474   0.69015254
 -0.45957688  1.50402562  0.08803759  1.91947153  0.11976717  1.28339735
 -0.27707375  0.33243006 -0.47940139 -0.25882221  0.53145135 -1.33848193
  0.33738754 -0.28012538 -1.43250799  2.11652023 -1.4716465  -0.04344082
 -3.397827    1.40077082  1.27114677  1.48811583]"
114,2020-12-21 11:57:00,"내년 5월 개기월식, 11월엔 부분월식 본다","['내년', '개기월식', '부분월식']",[0.42629889 0.3062502  0.32215674],3,None,"[-0.41710374  0.20963027 -0.35963589  0.00999093  0.02486102 -0.02673338
  0.23580936  0.69874614 -0.04079892  0.52351511 -0.10433226  0.42456919
 -0.45767528 -0.27128565  0.22124925  0.49606264 -0.17699867  0.07575424
  0.40744978  0.69077271 -0.18349656 -0.29446065 -0.05919671  0.28355828
 -0.041381   -0.00450935  0.32719296 -0.28417689  0.38950467 -0.15305941
  0.24345155  0.09193087 -0.28260198 -0.11395144 -0.16874778 -0.13523524
 -0.12805891  0.35521984  0.06596385  0.4404538  -0.36897281  0.01379882
  0.35352197  0.11686146  0.20040552 -0.35248327 -0.37287256  0.27591026
 -0.56281543  0.0713551   0.17244399 -0.28164405 -0.3967064   0.18107857
 -0.07646833  0.75449705 -0.91382718  0.21604568 -0.51765049 -0.16207771
 -0.02063855  0.315061    0.06626137 -0.04456548  0.46426398  0.2593635
 -0.35635531 -0.32014796 -0.10982868  0.12989666  0.46277592  0.25723884
  0.43206471 -0.29677722  0.49375892 -0.11734245 -0.75942349  0.22403905
  0.11937262  0.49436182  0.51548243 -0.06113568  0.15019673  0.78758854
 -0.28684613  0.28686693  0.29588202 -0.36465311  0.0685325  -0.53341085
  0.31790775 -0.28825051 -0.14959119  0.06657523 -0.39025384 -0.15918657
 -0.25719342  0.52498573  0.25508851 -0.23448579]"
115,2020-12-21 11:54:00,올해 온라인 백과사전 장악한 ‘코로나19’…가스라이팅 8위,"['올해', '온라인', '백과사전', '장악', '코로나', '가스', '팅', '위']",[0.61172583 0.51590999 0.57092447],3,None,"[ 0.24128761  0.26092778 -1.00161364  1.32382728 -0.5463549   0.40399972
  0.59798479  1.49991639  1.05400202  1.35248209 -0.48207716  0.5629064
 -1.67287157 -0.69899782  0.78018654  0.22460433 -1.31852289 -2.17249292
  0.82035538  0.49717865 -0.10125921  1.43535782  2.59863363  1.73849517
  1.58208665 -1.17651061  2.37063313 -1.64250325  0.07994971  2.39110982
  0.41264118  1.00662994 -0.66859616 -1.28562617  0.76881479 -0.09653119
  2.45441957 -0.05965834 -0.66854987  2.21157227  0.08297576 -0.17520984
  0.68989001  0.44580832  0.47071191 -0.55623242  1.24272594  0.95223977
 -2.00371699  0.62474734  0.30294288  0.18852278 -1.99915902 -0.72756929
 -0.77319013  3.71341455 -0.35931591 -1.96346426  0.46782715  1.02443842
  0.20659276  1.42166553  1.23617905 -3.05250937  2.68711454  0.44843648
  0.67983374 -1.79895111 -0.95178293  0.26605662  1.37444493  0.20149513
  1.58473859 -0.2208298  -0.10537614  0.26172879 -0.98870593  1.06377123
 -0.93405373  1.4458239  -1.17702298  0.70270397 -0.68608905  3.08138904
  0.03169663  0.79550458  2.09446931 -2.21228658 -0.77518987 -0.32316326
  0.66623712 -2.4608715  -0.98888268 -0.06810062 -1.51968063  0.15405465
 -1.85354678  2.5681644   1.64975316  1.17603908]"
116,2020-12-21 11:45:00,"‘동지’ 밤, 400년만의 ‘목성·토성’ 우주쇼…갈릴레이 위성도 보세요","['동지', '밤', '목성', '토성', '우주', '쇼', '갈릴레이', '위성']",[0.49305314 0.41802447 0.52829268],3,None,"[-0.58343397  0.86456184 -1.2521329   2.25071396 -0.24028344 -1.24045892
  1.95091298  1.63904678  1.87734943  1.22297587 -0.21981798 -1.37757721
 -1.77539478  0.61357228 -0.12529565  1.79275441 -1.51114504 -1.18551782
  0.94703044  0.80087022  0.94154649 -0.10161129  2.46384171  0.07987133
  1.46210979 -0.83814133  1.42958105 -2.56496093  1.18421905  0.46314195
 -0.37520183 -1.29866672 -0.56150839 -1.20786478  1.8224379  -0.18070323
  0.80309766 -1.6944544  -0.15366868  0.42129504 -0.95890856 -0.6819356
  0.63324318 -0.36191878  0.41166227 -1.34535336  0.35577786 -0.4858279
 -0.25432284 -0.37463272 -0.18212853 -0.49451377 -0.8628474   1.00700043
 -1.74607528  3.07336274 -0.56071209 -1.04761679 -0.16659528  2.03499068
 -2.40107942 -1.50084125 -0.78611487 -1.03747007  0.56379198  0.31353239
 -0.73742312 -0.68889086 -0.82002065  0.02645478  1.44880593  0.27571601
 -0.7034867  -0.8063884   0.74145619  0.02486921 -0.63872328  0.83834008
 -1.14895174  0.96047749 -0.93788957  0.69223084 -2.05731532  1.83627781
  0.22859089 -0.09082007  1.72913621  0.46100704  0.81707495 -1.58976547
  1.03687985 -1.57720725 -0.61011361  0.19295704 -0.66731072  0.0552018
 -1.58773407 -1.54143406  0.64515374  0.87233207]"
